bucket,number,state,resolution_class,solved,is_meta,signal_score,relevancy_score,combined_score,n_comments,n_participants,n_xref_merged_prs,reactions_total,reopened,labels,created_at,title,url
0,1213,closed,fixed_merged_pr,True,False,0.3496,0.3384,0.344,3,3,1,0,0,bug,2020-10-08T00:38:06Z,Offboard disabled when processing other components heartbeat,https://github.com/mavlink/MAVSDK/issues/1213
3,2679,closed,fixed_merged_pr,True,False,0.416,0.2719,0.3439,4,3,1,0,0,bug,2025-10-07T13:57:33Z,MavlinkDirect API doesn't seem to support uint64_t fields when they have large number,https://github.com/mavlink/MAVSDK/issues/2679
0,2789,closed,abandoned_no_response,False,False,0.2889,0.3987,0.3438,2,3,0,0,0,,2026-03-09T04:10:34Z,[Android Build] CMake fails to find tinyxml2 package when building for Android,https://github.com/mavlink/MAVSDK/issues/2789
0,190,closed,fixed_merged_pr,True,False,0.297,0.3888,0.3429,3,2,1,0,0,,2017-12-04T02:44:43Z,Global installation not working on Ubuntu,https://github.com/mavlink/MAVSDK/issues/190
0,1603,closed,fixed_merged_pr,True,False,0.34,0.3453,0.3427,3,2,1,0,0,,2021-11-06T01:42:12Z,Support cameras without camera definition file,https://github.com/mavlink/MAVSDK/issues/1603
0,2265,closed,unclear,,False,0.2124,0.4727,0.3426,2,2,0,0,0,,2024-03-28T17:43:11Z,Trying to compile with make,https://github.com/mavlink/MAVSDK/issues/2265
0,829,closed,unclear,,False,0.214,0.4709,0.3424,2,2,0,0,0,bug|ci,2019-08-06T12:12:20Z,Intermittent CI fail for CameraServiceImplTest.sendsOneCurrentSettings,https://github.com/mavlink/MAVSDK/issues/829
3,250,closed,fixed_stated,True,False,0.4407,0.244,0.3423,11,4,0,0,0,question,2018-02-06T10:37:06Z,Create new Mission,https://github.com/mavlink/MAVSDK/issues/250
0,2623,closed,answered,True,False,0.3062,0.3784,0.3423,3,3,0,0,0,,2025-07-23T09:02:44Z,add the mavlink_passthrough in grpc,https://github.com/mavlink/MAVSDK/issues/2623
0,1478,closed,answered,True,False,0.301,0.3832,0.3421,5,2,0,0,0,,2021-07-09T09:02:39Z,Cannot build examples on Windows (lib error),https://github.com/mavlink/MAVSDK/issues/1478
0,1981,closed,answered,True,False,0.3481,0.3352,0.3417,5,3,0,0,0,,2023-02-07T16:23:32Z,Install interface in cmakelist,https://github.com/mavlink/MAVSDK/issues/1981
0,1457,closed,abandoned_no_response,False,False,0.2251,0.4577,0.3414,2,2,0,0,0,question,2021-06-06T20:55:15Z,Сan not connect to the drone,https://github.com/mavlink/MAVSDK/issues/1457
0,1111,closed,self_resolved,True,False,0.3704,0.3113,0.3408,7,3,0,0,0,question,2020-05-27T02:41:42Z,Detect waypoint too far (to close) issue before start mission,https://github.com/mavlink/MAVSDK/issues/1111
0,1299,closed,fixed_merged_pr,True,False,0.338,0.3433,0.3407,2,2,1,0,0,bug,2021-02-01T11:57:27Z,UDP port parsing is weird,https://github.com/mavlink/MAVSDK/issues/1299
3,2353,closed,fixed_merged_pr,True,False,0.4104,0.2705,0.3405,4,3,1,0,0,bug,2024-07-19T09:07:09Z,TCP connection from MAVSDK breaks app after 16 minutes of idle time due to reconnection,https://github.com/mavlink/MAVSDK/issues/2353
3,2510,closed,answered,True,False,0.5024,0.1785,0.3404,26,4,0,0,0,more_info_needed,2025-02-12T12:24:35Z,rtcm messages unidentical with mavsdk::rtk.h,https://github.com/mavlink/MAVSDK/issues/2510
0,2009,closed,answered,True,False,0.1746,0.5057,0.3402,1,2,0,0,0,question,2023-03-26T16:22:15Z,Wrong patch version in main branch,https://github.com/mavlink/MAVSDK/issues/2009
3,91,closed,fixed_merged_pr,True,True,0.4711,0.2082,0.3397,5,2,1,0,0,bug,2017-09-26T05:40:05Z,Release builds fail,https://github.com/mavlink/MAVSDK/issues/91
0,2443,closed,unclear,,False,0.1802,0.4993,0.3397,1,2,0,0,0,,2024-11-15T02:13:29Z,gazebo in px4-gazebo-headless container not run,https://github.com/mavlink/MAVSDK/issues/2443
0,331,closed,fixed_merged_pr,True,False,0.3969,0.2814,0.3391,5,2,1,0,0,core,2018-03-22T06:19:22Z,Maintain a connection instance per component in case of UDP,https://github.com/mavlink/MAVSDK/issues/331
0,2529,closed,answered,True,False,0.3232,0.3548,0.339,5,2,0,0,0,windows,2025-03-24T18:23:46Z,CMAKE parse errors when configuring on Windows x64,https://github.com/mavlink/MAVSDK/issues/2529
0,2714,closed,answered,True,False,0.2702,0.4064,0.3383,3,2,0,0,0,,2025-11-24T14:15:53Z,delay before take_off,https://github.com/mavlink/MAVSDK/issues/2714
0,2832,closed,fixed_merged_pr,True,False,0.2625,0.414,0.3382,1,2,1,0,0,,2026-04-01T00:44:50Z,Backport tracker: main → v3 (since v3.15.0),https://github.com/mavlink/MAVSDK/issues/2832
3,939,closed,fixed_merged_pr,True,False,0.4653,0.2095,0.3374,8,4,1,0,0,beginner|feature,2019-12-18T00:37:36Z,Support for global position setpoints with SET_POSITION_TARGET_GLOBAL_INT,https://github.com/mavlink/MAVSDK/issues/939
0,211,closed,answered,True,False,0.2381,0.4362,0.3372,2,1,0,0,0,enhancement|help wanted|grpc,2017-12-28T01:31:03Z,Have one gRPC server library for each plugin,https://github.com/mavlink/MAVSDK/issues/211
1,100,open,open,,False,0.4572,0.2131,0.3352,5,3,1,0,0,enhancement|help wanted,2017-09-27T01:29:57Z,Add support for NED missions,https://github.com/mavlink/MAVSDK/issues/100
0,2367,closed,duplicate,False,False,0.2778,0.3922,0.335,2,3,0,0,0,,2024-08-09T03:06:44Z,connected with a real drone problem,https://github.com/mavlink/MAVSDK/issues/2367
0,2268,closed,fixed_merged_pr,True,False,0.4051,0.2648,0.3349,5,2,1,0,0,bug,2024-04-03T13:55:50Z,Server plugin should not receive commands that are addressed to other components.,https://github.com/mavlink/MAVSDK/issues/2268
0,1992,closed,unclear,,False,0.2767,0.3919,0.3343,4,2,0,0,0,question,2023-02-22T17:13:22Z,Can't get telemetry with subscibe_position(),https://github.com/mavlink/MAVSDK/issues/1992
0,136,open,open,,False,0.1765,0.491,0.3337,1,1,1,0,0,enhancement,2017-10-26T02:54:53Z,Review MAVLink messages and determine appropriate actions,https://github.com/mavlink/MAVSDK/issues/136
0,2137,closed,fixed_merged_pr,True,False,0.3863,0.2811,0.3337,3,3,1,1,0,enhancement,2023-09-11T08:58:30Z,Action->set_maximum_speed doesn't work with ArduPilot?,https://github.com/mavlink/MAVSDK/issues/2137
0,1116,closed,fixed_merged_pr,True,False,0.3845,0.2825,0.3335,8,3,1,0,0,,2020-05-30T09:52:08Z,Creating/Uploading a Survey Mission,https://github.com/mavlink/MAVSDK/issues/1116
0,3,closed,fixed_merged_pr,True,False,0.3254,0.3413,0.3334,1,2,2,0,0,question,2017-06-27T10:51:31Z,pthread library perhaps should be linked to libdronelink.a,https://github.com/mavlink/MAVSDK/issues/3
0,159,closed,fixed_merged_pr,True,False,0.2978,0.3687,0.3333,1,1,3,0,0,bug,2017-11-09T03:48:59Z,Make docs fails after 130,https://github.com/mavlink/MAVSDK/issues/159
0,1027,closed,fixed_merged_pr,True,False,0.3109,0.3553,0.3331,1,2,1,2,0,enhancement|beginner,2020-04-02T01:31:41Z,Add examples to CI?,https://github.com/mavlink/MAVSDK/issues/1027
0,1707,closed,self_resolved,True,False,0.2012,0.4631,0.3322,2,2,0,0,0,,2022-02-28T06:30:22Z,MAVSDK Make Unknown Argument,https://github.com/mavlink/MAVSDK/issues/1707
0,1425,closed,fixed_merged_pr,True,False,0.2848,0.3766,0.3307,1,2,1,0,0,bug,2021-05-01T22:35:18Z,One drone arming and flying does not allow the other to arm.,https://github.com/mavlink/MAVSDK/issues/1425
0,33,closed,fixed_stated,True,False,0.3923,0.2684,0.3304,10,3,0,0,0,enhancement|plugins,2017-08-21T15:44:56Z,Feature: add support for ADS-B data,https://github.com/mavlink/MAVSDK/issues/33
2,1026,closed,abandoned_no_response,False,False,0.465,0.1943,0.3296,8,5,0,0,0,,2020-04-01T14:47:07Z,Set drone yaw in a MissionItem,https://github.com/mavlink/MAVSDK/issues/1026
3,285,closed,answered,True,False,0.4111,0.2471,0.3291,12,3,0,0,0,question,2018-02-26T03:02:39Z,[Issue] Yaw of mission item always is 0,https://github.com/mavlink/MAVSDK/issues/285
0,811,closed,answered,True,False,0.2754,0.3827,0.329,4,2,0,0,0,question,2019-07-23T01:36:12Z,How to connect Px4 on SITL,https://github.com/mavlink/MAVSDK/issues/811
0,2541,closed,answered,True,True,0.3252,0.3328,0.329,7,2,0,0,0,,2025-04-15T07:28:53Z,gRPC server in ARM release version not working (?),https://github.com/mavlink/MAVSDK/issues/2541
0,1157,closed,answered,True,False,0.2954,0.3615,0.3285,5,2,0,0,0,enhancement,2020-08-05T02:05:32Z,Could we get more info about GPS?,https://github.com/mavlink/MAVSDK/issues/1157
0,2167,closed,fixed_stated,True,False,0.295,0.3583,0.3266,3,3,0,0,0,,2023-10-27T12:26:15Z,Odemetry Telemetry message subscription does not persist after reboot,https://github.com/mavlink/MAVSDK/issues/2167
0,1523,closed,answered,True,False,0.3376,0.3147,0.3261,4,4,0,0,0,,2021-09-02T18:06:03Z,no entries received,https://github.com/mavlink/MAVSDK/issues/1523
0,1573,closed,answered,True,False,0.1957,0.4561,0.3259,2,2,0,0,0,question,2021-10-19T07:50:42Z,How to build a Mock-Drone?,https://github.com/mavlink/MAVSDK/issues/1573
3,587,closed,fixed_merged_pr,True,False,0.4532,0.1983,0.3257,5,3,1,1,0,enhancement|help wanted,2018-11-08T08:57:20Z,Enable serial and TCP connections for backend,https://github.com/mavlink/MAVSDK/issues/587
0,1766,closed,self_resolved,True,False,0.2241,0.4259,0.325,3,2,0,0,0,bug,2022-05-05T22:22:00Z,`set_root_directory()` does not set the root directory (FTP),https://github.com/mavlink/MAVSDK/issues/1766
0,904,closed,answered,True,False,0.25,0.3997,0.3248,2,3,0,0,0,bug,2019-11-14T14:49:28Z,IOS Build of MAVSDK throws error,https://github.com/mavlink/MAVSDK/issues/904
0,1203,closed,answered,True,False,0.213,0.4365,0.3247,3,2,0,0,0,,2020-10-05T16:50:43Z,Copy-Paste error in TelemetryImpl::process_fixedwing_metrics,https://github.com/mavlink/MAVSDK/issues/1203
3,162,closed,fixed_merged_pr,True,False,0.4692,0.1795,0.3244,10,2,2,0,0,bug,2017-11-14T00:27:08Z,Building example locally on windows fails after #130,https://github.com/mavlink/MAVSDK/issues/162
0,2229,closed,self_resolved,True,False,0.2124,0.4357,0.3241,2,2,0,0,0,,2024-02-22T08:59:31Z,problem in building mavsdk example Not found Package MAVSDK on raspberry pi 4,https://github.com/mavlink/MAVSDK/issues/2229
0,1506,closed,answered,True,False,0.2545,0.3935,0.324,3,3,0,0,0,,2021-08-11T10:24:09Z,Action not working properly,https://github.com/mavlink/MAVSDK/issues/1506
0,745,closed,fixed_stated,True,False,0.3114,0.3356,0.3235,4,3,0,0,0,,2019-05-10T08:10:12Z,Rename to MAVLink SDK,https://github.com/mavlink/MAVSDK/issues/745
3,854,closed,answered,True,False,0.4225,0.2237,0.3231,13,3,0,0,0,question,2019-09-14T08:55:47Z,Unable to access IMU data on terminal using MAVSDK,https://github.com/mavlink/MAVSDK/issues/854
0,2059,closed,answered,True,False,0.3159,0.3253,0.3206,3,3,0,0,0,,2023-05-27T10:06:57Z,Does the MAVSDK support mavlink ftp server,https://github.com/mavlink/MAVSDK/issues/2059
2,929,closed,abandoned_no_response,False,False,0.3474,0.2934,0.3204,4,4,0,0,0,question,2019-12-11T08:36:46Z, C:/MAVSDK/build/default/third_party/jsoncpp failed to build!,https://github.com/mavlink/MAVSDK/issues/929
0,84,closed,answered,True,False,0.2701,0.3697,0.3199,6,2,0,0,0,bug|help wanted,2017-09-21T07:15:53Z,Offboard mode can lead to crash,https://github.com/mavlink/MAVSDK/issues/84
0,902,closed,answered,True,False,0.2754,0.3642,0.3198,4,2,0,0,0,question,2019-11-14T08:59:15Z,Building Mavlink_Passthrough does not build the plugin,https://github.com/mavlink/MAVSDK/issues/902
0,2452,closed,answered,True,False,0.2823,0.3545,0.3184,4,2,0,0,0,question,2024-11-26T02:20:23Z,How to use the `set_always_send_heartbeats` of Configuration ,https://github.com/mavlink/MAVSDK/issues/2452
0,2584,closed,answered,True,False,0.2702,0.3661,0.3181,3,2,0,0,0,,2025-05-24T07:41:07Z,How to use the lqr or mpc controller with mavsdk?,https://github.com/mavlink/MAVSDK/issues/2584
0,2741,closed,answered,True,False,0.2584,0.3778,0.3181,4,2,0,0,0,question,2025-12-22T10:50:59Z,What's the difference between telemetry.unix_epoch_time() and telemetry.subscribe_unix_epoch_time() ?,https://github.com/mavlink/MAVSDK/issues/2741
0,1033,closed,fixed_merged_pr,True,False,0.4083,0.2271,0.3177,5,2,1,0,0,,2020-04-09T09:50:39Z,Timesync adjusting outgoing message timestamps,https://github.com/mavlink/MAVSDK/issues/1033
0,1710,closed,answered,True,False,0.3247,0.3107,0.3177,3,2,0,0,0,feature,2022-03-03T08:22:13Z,mavsdk::System::has_camera()  return false for gazebo_typhoon_h480,https://github.com/mavlink/MAVSDK/issues/1710
0,1421,closed,abandoned_no_response,False,False,0.3048,0.3295,0.3172,3,3,0,0,0,question,2021-04-27T03:10:25Z,import_qgroundcontrol_mission not working after moved to mission_raw,https://github.com/mavlink/MAVSDK/issues/1421
0,43,closed,fixed_merged_pr,True,False,0.1629,0.4705,0.3167,0,1,2,0,0,bug|ci,2017-08-29T10:54:12Z,Intermittent CI fail,https://github.com/mavlink/MAVSDK/issues/43
0,2096,closed,wontfix_out_of_scope,False,False,0.1746,0.4577,0.3161,1,2,0,0,0,,2023-07-06T12:28:33Z,Arducopter \ SITL - basic action functions,https://github.com/mavlink/MAVSDK/issues/2096
0,994,closed,answered,True,False,0.353,0.2788,0.3159,4,4,0,0,0,enhancement|question,2020-02-22T21:40:12Z,Subscribing to multiple vehicles from a single udp port,https://github.com/mavlink/MAVSDK/issues/994
0,2288,closed,self_resolved,True,False,0.3567,0.2747,0.3157,7,2,0,0,0,question,2024-04-24T10:23:59Z,"Why is takeoff called here? I saw that takeoff is set in the create_mission_raw function. For APM, do you need to set takeoff in the mission and also call takeoff outside? Why?",https://github.com/mavlink/MAVSDK/issues/2288
0,216,closed,answered,True,False,0.179,0.452,0.3155,2,2,0,0,0,question,2018-01-04T09:32:20Z,Unable to run individual integration tests,https://github.com/mavlink/MAVSDK/issues/216
0,2047,closed,answered,True,False,0.2967,0.3331,0.3149,4,2,0,1,0,question,2023-05-22T16:53:12Z,MavlinkPassthrough low frequency callbacks ,https://github.com/mavlink/MAVSDK/issues/2047
0,1534,closed,unclear,,False,0.2545,0.3738,0.3142,3,3,0,0,0,,2021-09-07T11:16:59Z,Subscribe_position to Display Drone Position,https://github.com/mavlink/MAVSDK/issues/1534
0,1701,closed,unclear,,False,0.2012,0.4272,0.3142,2,2,0,0,0,,2022-02-18T15:32:17Z,Failsafe enabled: Nomanual control stick input  ,https://github.com/mavlink/MAVSDK/issues/1701
1,1532,open,open,,False,0.4637,0.164,0.3139,12,4,0,0,0,question,2021-09-06T03:21:10Z,offboard::set_position_velocity_ned,https://github.com/mavlink/MAVSDK/issues/1532
0,1198,closed,answered,True,False,0.281,0.3448,0.3129,4,2,0,0,0,question,2020-09-27T23:31:13Z,Reading GPS RAW data other than fused one,https://github.com/mavlink/MAVSDK/issues/1198
0,2892,closed,fixed_merged_pr,True,False,0.2947,0.3297,0.3122,2,2,1,0,0,,2026-06-05T23:10:34Z,Race condition bug,https://github.com/mavlink/MAVSDK/issues/2892
3,1369,closed,fixed_merged_pr,True,True,0.4566,0.1666,0.3116,11,2,1,0,0,bug,2021-03-22T10:13:58Z,Windows release build not building,https://github.com/mavlink/MAVSDK/issues/1369
0,1173,closed,fixed_merged_pr,True,False,0.3619,0.2561,0.309,3,3,2,0,0,beginner|feature,2020-08-24T09:57:55Z,Error message if no manual control is available,https://github.com/mavlink/MAVSDK/issues/1173
3,65,closed,fixed_stated,True,False,0.4533,0.164,0.3086,8,2,0,0,0,enhancement|beginner,2017-09-13T05:31:43Z,Have a method in Action to check if vehicle is armable,https://github.com/mavlink/MAVSDK/issues/65
3,712,closed,fixed_merged_pr,True,False,0.4787,0.1372,0.308,8,3,1,1,0,,2019-03-28T21:13:24Z,Camera crash in possibleSettingOptions,https://github.com/mavlink/MAVSDK/issues/712
0,959,closed,fixed_stated,True,False,0.158,0.458,0.308,1,2,0,0,0,,2020-01-22T15:26:16Z,Error: get param busy timeout: CAL_GYRO0_ID/CAL_ACC0_ID/CAL_MAG0_ID,https://github.com/mavlink/MAVSDK/issues/959
0,164,open,open,,False,0.1413,0.4727,0.307,1,2,0,0,0,enhancement|help wanted,2017-11-16T23:07:46Z,Local validation of PX4 parameter values,https://github.com/mavlink/MAVSDK/issues/164
2,2580,closed,abandoned_no_response,False,False,0.3516,0.262,0.3068,6,2,0,0,0,,2025-05-20T07:58:00Z,Issue of Mission Execution and Manual Input Priority,https://github.com/mavlink/MAVSDK/issues/2580
0,1318,closed,answered,True,False,0.4069,0.2056,0.3063,9,3,0,0,0,question,2021-02-11T13:47:06Z,Include MAVSDK in QtCreator CMAKE project,https://github.com/mavlink/MAVSDK/issues/1318
0,2045,closed,answered,True,False,0.3871,0.2247,0.3059,7,3,0,0,0,,2023-05-22T13:37:45Z,"""-DHTTP_ONLY=ON"" in third_party/curl/CMakeLists.txt",https://github.com/mavlink/MAVSDK/issues/2045
0,148,closed,fixed_stated,True,False,0.3003,0.3104,0.3054,4,3,0,0,0,enhancement|help wanted,2017-11-02T22:51:59Z,Add support for MAVLink communication faking/mocking,https://github.com/mavlink/MAVSDK/issues/148
0,1748,closed,fixed_merged_pr,True,False,0.3345,0.2756,0.3051,1,2,4,0,0,feature,2022-04-20T11:40:43Z,Battery telemetry raw current values,https://github.com/mavlink/MAVSDK/issues/1748
0,1903,closed,fixed_merged_pr,True,False,0.3142,0.2953,0.3047,2,2,2,0,0,feature,2022-09-21T08:11:41Z,How do you access the barometric altitude when GPS is lost?,https://github.com/mavlink/MAVSDK/issues/1903
0,319,closed,fixed_merged_pr,True,False,0.3298,0.2773,0.3035,1,2,1,1,0,enhancement|core,2018-03-14T13:38:50Z,Return vectors by value in C++11,https://github.com/mavlink/MAVSDK/issues/319
0,2209,closed,abandoned_no_response,False,False,0.2778,0.3293,0.3035,2,3,0,0,0,,2024-01-12T08:23:13Z,how to get Ardupilot Camera Trigger status?,https://github.com/mavlink/MAVSDK/issues/2209
3,2019,closed,answered,True,False,0.4231,0.1824,0.3027,7,4,0,0,0,question,2023-04-07T22:29:49Z,Where can I access camera_action on the Pixhawk 6C?,https://github.com/mavlink/MAVSDK/issues/2019
3,417,closed,answered,True,False,0.4207,0.1844,0.3025,6,5,0,0,0,,2018-06-05T05:59:29Z,v1.0.0 Changelog scratchpad,https://github.com/mavlink/MAVSDK/issues/417
0,2262,closed,answered,True,False,0.2646,0.3403,0.3024,3,2,0,0,0,,2024-03-28T02:25:35Z,Unable to subscribe to Velocity Body Fields,https://github.com/mavlink/MAVSDK/issues/2262
0,2727,closed,fixed_merged_pr,True,False,0.3591,0.2437,0.3014,4,2,1,0,0,,2025-12-03T01:54:11Z,mavsdk-server检测到频繁的心跳超时,https://github.com/mavlink/MAVSDK/issues/2727
0,758,closed,fixed_merged_pr,True,False,0.1324,0.4697,0.301,0,1,1,0,0,bug,2019-06-04T18:37:24Z,Missing dependencies when linking SDK as shared libraries,https://github.com/mavlink/MAVSDK/issues/758
0,1925,closed,unclear,,False,0.1691,0.4329,0.301,1,2,0,0,0,feature,2022-11-06T20:20:44Z,Latest QGC Fixed Wing Landing format will not parse using MAVSDK mission import,https://github.com/mavlink/MAVSDK/issues/1925
0,912,closed,fixed_merged_pr,True,False,0.3857,0.216,0.3009,3,3,2,0,0,enhancement,2019-11-22T15:54:29Z,FlightMode options for MAVSDK limited to Auto mode and Offboard,https://github.com/mavlink/MAVSDK/issues/912
0,2403,closed,fixed_merged_pr,True,False,0.3843,0.216,0.3001,2,2,3,0,0,feature,2024-09-20T09:25:53Z,missing function download_geofence,https://github.com/mavlink/MAVSDK/issues/2403
0,2352,closed,answered,True,False,0.3064,0.2928,0.2996,3,2,0,0,0,,2024-07-16T21:35:53Z,"QUESTION: Forwarding RTK RTCM data to Flight Controller using the RTK Plugin with .sendRtcmData(), using MAVSDK-Java",https://github.com/mavlink/MAVSDK/issues/2352
0,2514,closed,answered,True,False,0.2879,0.311,0.2994,4,2,0,0,0,,2025-02-19T14:30:56Z,How to set custom_mode in HEARTBEAT,https://github.com/mavlink/MAVSDK/issues/2514
0,180,closed,fixed_merged_pr,True,False,0.3355,0.262,0.2988,4,2,1,0,0,docs,2017-11-28T14:36:59Z,Few useful doxygen tags in the source leads to Doc build error,https://github.com/mavlink/MAVSDK/issues/180
3,122,closed,fixed_stated,True,False,0.423,0.174,0.2985,7,4,0,1,0,enhancement|help wanted,2017-10-19T15:42:39Z,Add position control to offboard,https://github.com/mavlink/MAVSDK/issues/122
0,2486,closed,abandoned_no_response,False,False,0.2968,0.2983,0.2975,5,2,0,0,0,more_info_needed,2024-12-28T15:45:32Z,Disconnection Issue with Ardupilot Flight Controller on serial port,https://github.com/mavlink/MAVSDK/issues/2486
0,1031,closed,fixed_merged_pr,True,False,0.3996,0.1935,0.2965,4,3,2,1,0,bug|plugins,2020-04-07T09:27:40Z,mavlink_mission_item_to_mission_item_indices never cleared,https://github.com/mavlink/MAVSDK/issues/1031
0,259,closed,fixed_merged_pr,True,False,0.2598,0.332,0.2959,1,2,1,0,0,enhancement|docs,2018-02-09T13:42:56Z,Add support to include Doxygen tags \code and \endcode,https://github.com/mavlink/MAVSDK/issues/259
0,2228,closed,abandoned_no_response,False,False,0.3215,0.2677,0.2946,3,3,0,0,0,more_info_needed,2024-02-22T07:21:18Z,problem in building mavsdk exmaple on raspbian os,https://github.com/mavlink/MAVSDK/issues/2228
1,2652,open,open,,False,0.4463,0.1423,0.2943,5,6,0,0,0,,2025-09-13T04:55:34Z,Does Mavsdk support Ardupilot?,https://github.com/mavlink/MAVSDK/issues/2652
0,952,closed,answered,True,False,0.4033,0.1851,0.2942,4,4,0,0,0,feature,2020-01-05T09:27:38Z,set a GPS location to a drone that doesn't use GPS,https://github.com/mavlink/MAVSDK/issues/952
0,1572,closed,answered,True,False,0.2479,0.3384,0.2932,3,2,0,0,0,question,2021-10-12T20:36:14Z,MAVlink Forwarding - System not detected,https://github.com/mavlink/MAVSDK/issues/1572
3,2397,closed,answered,True,False,0.4476,0.1384,0.293,9,2,0,0,1,question,2024-09-10T15:36:09Z,MAVSDK server example--not able to arm,https://github.com/mavlink/MAVSDK/issues/2397
0,1386,closed,answered,True,False,0.1957,0.3885,0.2921,2,2,0,0,0,question,2021-03-26T19:14:56Z,"How does ""Pause action"" work during mission",https://github.com/mavlink/MAVSDK/issues/1386
0,36,closed,unclear,,False,0.2741,0.309,0.2915,2,2,0,0,0,enhancement,2017-08-22T23:03:44Z,Example folder structure should be future proofed.,https://github.com/mavlink/MAVSDK/issues/36
3,1978,closed,answered,True,False,0.5,0.082,0.291,7,3,0,0,0,,2023-02-04T10:16:04Z,Tag `v1.4.12` removed?,https://github.com/mavlink/MAVSDK/issues/1978
0,2076,closed,fixed_merged_pr,True,False,0.278,0.3038,0.2909,2,2,1,0,0,,2023-06-09T05:11:29Z,UDP to remote port does not recognize disconnect,https://github.com/mavlink/MAVSDK/issues/2076
0,1043,closed,invalid_misfiled,False,False,0.1901,0.3916,0.2908,2,2,0,0,0,bug,2020-04-16T18:53:45Z,Segmentation fault when request Euler angle,https://github.com/mavlink/MAVSDK/issues/1043
0,1400,closed,fixed_merged_pr,True,False,0.2223,0.3585,0.2904,2,1,1,0,0,bug,2021-04-08T06:30:32Z,subscribe_mission_progress() of class MissionRaw provides more output than expected if vehicle stops at waypoint,https://github.com/mavlink/MAVSDK/issues/1400
0,1881,closed,answered,True,False,0.2921,0.2883,0.2902,4,2,0,0,0,question,2022-08-17T13:15:10Z,PX4/MAVSDK failsafe test,https://github.com/mavlink/MAVSDK/issues/1881
0,2232,closed,answered,True,False,0.3232,0.256,0.2896,4,2,0,1,0,bug,2024-02-26T17:45:10Z,Memory leak in logger,https://github.com/mavlink/MAVSDK/issues/2232
2,1899,closed,wontfix_out_of_scope,False,True,0.3993,0.1792,0.2893,4,3,0,0,0,,2022-09-16T12:57:12Z,[Discussion] How to set a parameter and reboot the vehicle for PX4 MAVSDK SITL Test,https://github.com/mavlink/MAVSDK/issues/1899
0,1744,closed,answered,True,False,0.2921,0.2863,0.2892,4,2,0,0,0,question,2022-04-19T09:22:58Z,Question: How can I get the value of channel 10 (1100 / 1900) ?,https://github.com/mavlink/MAVSDK/issues/1744
0,980,closed,abandoned_no_response,False,False,0.2601,0.3175,0.2888,4,2,0,0,0,,2020-01-31T13:01:43Z,mavshell example is not starting shell,https://github.com/mavlink/MAVSDK/issues/980
0,1413,closed,fixed_merged_pr,True,False,0.4036,0.174,0.2888,2,3,2,0,0,enhancement,2021-04-15T23:36:18Z,set_rate missing for rawGps,https://github.com/mavlink/MAVSDK/issues/1413
0,672,closed,answered,True,False,0.3045,0.272,0.2883,4,2,0,0,0,question,2019-02-15T12:14:51Z,Command id 0,https://github.com/mavlink/MAVSDK/issues/672
0,2001,closed,fixed_merged_pr,True,False,0.3197,0.2566,0.2882,2,2,1,0,0,bug,2023-03-12T14:21:57Z,MavFrame enum is not correct?,https://github.com/mavlink/MAVSDK/issues/2001
0,806,closed,answered,True,False,0.2905,0.2832,0.2868,4,3,0,0,0,enhancement|beginner,2019-07-21T13:13:56Z,Vision Support?,https://github.com/mavlink/MAVSDK/issues/806
0,2263,closed,unclear,,False,0.2352,0.3379,0.2865,3,2,0,0,0,,2024-03-28T09:09:33Z,Can I use mavsdk::MavlinkPassthrough::queue_message() to transmit the GPS_GLOBAL_ORIGIN message to PX4 to specify the ekf origin?,https://github.com/mavlink/MAVSDK/issues/2263
0,1719,closed,answered,True,False,0.2535,0.3187,0.2861,3,2,0,0,0,question,2022-03-11T16:15:08Z,Mission::upload_mission_with_progress_async() ends with progress nan - correct?,https://github.com/mavlink/MAVSDK/issues/1719
3,334,closed,fixed_merged_pr,True,True,0.4584,0.1136,0.286,2,2,6,0,0,grpc,2018-03-22T10:40:37Z,Implement backend for camera,https://github.com/mavlink/MAVSDK/issues/334
0,2237,closed,unclear,,False,0.2418,0.33,0.2859,2,2,0,0,0,question,2024-03-04T05:12:32Z,question about OBSTACLE_DISTANCE message - collision avoidance,https://github.com/mavlink/MAVSDK/issues/2237
0,132,closed,fixed_merged_pr,True,False,0.4095,0.162,0.2858,3,2,2,0,0,enhancement,2017-10-25T06:16:33Z,Info::is_complete() - does it only wait on Version to be complete?,https://github.com/mavlink/MAVSDK/issues/132
0,1496,closed,fixed_merged_pr,True,False,0.2348,0.3356,0.2852,1,2,1,0,0,,2021-07-30T04:18:20Z,Error Running Example Mission.py,https://github.com/mavlink/MAVSDK/issues/1496
0,54,closed,answered,True,False,0.2966,0.2707,0.2836,3,2,0,0,0,bug,2017-09-07T05:40:02Z,Dockerfile on dronecore/dronecore is out of date,https://github.com/mavlink/MAVSDK/issues/54
0,2330,closed,abandoned_no_response,False,False,0.3215,0.2419,0.2817,3,3,0,0,0,,2024-06-03T10:56:07Z,How to connect mavsdk frontend?,https://github.com/mavlink/MAVSDK/issues/2330
0,2456,closed,answered,True,False,0.3176,0.2456,0.2816,5,2,0,0,0,more_info_needed,2024-12-02T20:47:58Z,Having issues with installing mavsdk.,https://github.com/mavlink/MAVSDK/issues/2456
